CustomerID,Amount,Frequency,Recency,Cluster
14584,1029.259987950325,101,168,0
14585,157.04999911785126,29,49,2
14586,134.15999871492386,27,226,0
14587,1598.239993929863,384,18,1
14589,39.749999046325684,3,371,0
14591,1447.1399872973561,197,14,2
14592,570.4599977433681,164,34,2
14593,617.98999453336,152,21,2
14594,379.82999992370605,53,6,2
14595,1740.5999920368195,102,19,2
14597,883.149993032217,55,10,2
14598,221.96999743580818,50,43,2
14600,393.3299946784973,25,305,0
14601,213.95999908447266,7,10,2
14603,659.9999904632568,2,274,0
14607,11341.099945545197,114,15,1
14608,1785.150001525879,20,3,2
14609,601.5599852129817,4,71,2
14616,406.0799844264984,3,242,0
14618,538.590000629425,17,8,2
14619,379.5099982023239,22,238,0
14620,393.2799963951111,30,203,0
14621,1765.7599835395813,96,0,2
14622,320.57999563217163,21,184,0
14623,869.3499835431576,135,31,2
14624,225.8499998152256,13,56,2
14625,848.4799973964691,57,184,0
14626,2757.069973707199,126,8,2
14627,-21.84999966621399,5,311,0
14628,671.9599982500076,24,90,2
14629,939.2099890112877,153,3,2
14631,1006.9799906015396,41,50,2
14632,114.55999994277954,8,262,0
14633,344.8999969959259,20,265,0
14636,609.8500018119812,28,35,2
14638,443.6000032424927,16,50,2
14639,2952.339993953705,175,51,1
14640,2042.1499906778336,113,15,2
14641,110.4599997997284,7,21,2
14642,96.1199951171875,2,58,2
14643,668.609984755516,34,169,0
14644,780.4599952697754,29,8,2
14645,597.0899977684021,30,156,0
14647,243.21999561786652,30,200,0
14649,1417.2899890989065,199,4,2
14651,654.5999999940395,102,66,2
14652,114.17999893426895,29,76,2
14653,1947.549978673458,237,0,1
14655,1930.1499507427216,50,3,2
14656,291.0499990582466,80,168,0
14657,838.2699984312057,127,17,2
14658,247.14999788999557,29,4,2
14659,2456.5299795269966,259,8,1
14660,285.7400032877922,30,86,2
14661,107.94999754428864,4,26,2
14662,771.1699917316437,168,28,2
14664,637.8899963796139,99,19,2
14665,1258.3799939155579,117,60,2
14666,195.24999895691872,14,23,2
14667,9231.199921160936,576,10,1
14669,1269.9899977445602,170,241,0
14670,411.5299981534481,132,279,0
14672,765.5499938726425,61,234,0
14673,1736.399980545044,74,2,2
14675,604.7499993145466,102,15,2
14676,2543.2399636507034,44,30,2
14679,-2.549999952316284,1,371,0
14681,498.94999980926514,7,70,2
14682,51.99999809265137,2,187,0
14684,1236.2799908220768,421,25,1
14687,628.3799982070923,15,106,2
14688,5107.379958167672,359,7,1
14689,112.80000030994415,13,208,0
14690,358.6099974513054,54,43,2
14691,2114.3299827575684,71,30,2
14692,582.0499998927116,69,136,2
14693,172.90000069141388,8,264,0
14696,2070.9699900597334,133,3,2
14697,188.6099979430437,22,217,0
14698,1250.7599966824055,210,1,2
14699,109.12999868392944,8,213,0
14700,2235.299996972084,115,31,2
14701,2486.2199962735176,350,10,1
14702,3250.639991879463,348,0,1
14703,318.1699993610382,22,14,2
14704,1546.9099895358086,415,10,1
14705,178.99999618530273,1,198,0
14708,1096.6700031161308,29,2,2
14709,4911.139886856079,197,14,1
14710,606.1300001367927,139,13,2
14711,2838.199994325638,359,9,1
14712,917.0699920654297,25,28,2
14713,2664.2599703371525,341,8,1
14714,160.1899973154068,10,23,2
14715,867.3799931555986,71,24,2
14716,329.6799959540367,55,42,2
14719,1592.1799901723862,238,1,2
14720,663.8099935054779,37,5,2
14722,187.91999900341034,29,146,0
14723,1158.2999944463372,278,9,1
14725,718.0799967646599,52,24,2
14727,268.58000659942627,10,273,0
14729,313.48999708890915,71,373,0
14730,2005.0599904172122,501,0,1
14731,380.0199983716011,45,46,2
14732,2686.339983820915,149,7,2
14733,9451.539920449257,216,8,1
14735,5807.689971446991,205,3,1
14737,1164.549993276596,17,3,2
14738,1289.939982533455,56,38,2
14739,3899.0999578237534,61,1,2
14740,1423.209998846054,93,190,0
14741,1400.339993685484,59,11,2
14744,1088.5300107598305,28,15,2
14745,1167.1599941253662,70,112,2
14747,294.2999966144562,19,247,0
14748,1311.7899938225746,92,28,2
14752,389.64000606536865,5,43,2
14753,563.1499955654144,30,86,2
14754,638.0499989688396,41,44,2
14755,4965.379965513945,237,9,1
14756,738.9599952101707,38,14,2
14757,420.50000190734863,19,74,2
14758,1484.059984356165,71,144,2
14759,1625.9699855446815,102,4,2
14760,53.79999923706055,7,293,0
14761,255.9000005722046,11,58,2
14762,300.51999577879906,21,263,0
14764,250.5499986410141,7,43,2
14765,254.10999700427055,39,28,2
14766,2423.0699974298477,137,7,2
14768,139.49999713897705,6,16,2
14770,876.4200004339218,52,231,0
14772,139.25999927520752,9,111,2
14775,1011.8999845981598,60,57,2
14776,2195.579997897148,134,50,2
14777,-17.449999928474426,3,3,2
14778,730.8599981069565,35,126,2
14779,386.15000170469284,41,280,0
14780,447.68000090122223,27,54,2
14782,200.09999895095825,6,319,0
14784,289.9900002479553,15,25,2
14785,77.40000128746033,3,9,2
14788,679.439990490675,30,6,2
14789,197.64000058174133,6,28,2
14790,745.0599943697453,46,16,2
14792,0.0,4,63,2
14793,214.13999736309052,15,3,2
14794,1272.1099922433496,82,2,2
14795,131.4499969482422,6,165,0
14798,173.73999905586243,12,52,2
14799,157.69999945163727,13,50,2
14800,4236.33996924758,392,47,1
14801,193.13999764621258,59,60,2
14803,845.5499892234802,44,161,0
14804,353.26999855041504,12,8,2
14805,554.6499955654144,47,14,2
14806,193.38999435305595,11,74,2
14808,2175.3699849694967,256,39,1
14810,2087.8799847364426,255,40,1
14813,155.42999631166458,30,369,0
14815,778.499995470047,53,36,2
14816,271.8499994277954,4,196,0
14817,1110.3400004506111,63,199,0
14818,657.7999945282936,48,73,2
14819,272.0699987411499,13,63,2
14820,507.2900000810623,29,20,2
14821,48.79999923706055,2,366,0
14823,321.42999762296677,70,179,0
14824,1127.7099690437317,29,9,2
14825,2226.9099788069725,121,3,2
14828,2139.760020494461,17,196,0
14829,644.6499981880188,45,28,2
14830,197.1299970448017,40,52,2
14834,1698.3499946594238,70,17,2
14836,102.4500002861023,6,9,2
14837,1641.1999951601028,110,89,2
14840,62.84999942779541,4,267,0
14841,3295.7599652409554,138,52,2
14842,2456.7999854683876,158,34,2
14844,3189.809948325157,130,63,2
14847,309.39999866485596,13,148,0
14849,7904.280001103878,392,21,1
14850,278.1500036716461,22,311,0
14851,511.3499948978424,28,22,2
14852,2836.690004825592,143,57,2
14853,463.04999327659607,10,8,2
14854,2749.889978438616,131,77,2
14855,645.6500008106232,20,118,2
14856,1311.3799811601639,66,35,2
14857,1165.6499882340431,61,59,2
14859,1352.039969831705,59,12,2
14860,168.62000179290771,12,8,2
14861,125.78999698162079,6,51,2
14862,841.1999995708466,48,25,2
14863,266.7600030899048,11,28,2
14865,52.19999957084656,4,6,2
14867,701.329995393753,37,185,0
14868,2939.6399698257446,147,2,2
14869,721.9499922692776,72,3,2
14870,327.2499976158142,13,261,0
14871,522.379992544651,98,2,2
14873,519.6799974441528,28,209,0
14875,1448.7199928760529,50,8,2
14878,1485.5399924218655,124,12,2
14880,706.1899976730347,47,76,2
14881,255.39999842643738,17,19,2
14882,589.6999988555908,11,26,2
14883,756.6399971246719,54,18,2
14885,765.3200006484985,15,131,2
14886,364.79999685287476,18,252,0
14887,1861.9999647140503,6,78,2
14888,369.2000024318695,20,206,0
14889,135.89999842643738,10,335,0
14890,125.65000081062317,7,253,0
14891,554.3799912929535,33,147,0
14893,1237.8499804586172,73,9,2
14894,655.749992609024,23,84,2
14895,11020.259933799505,506,7,1
14896,468.76999467611313,43,204,0
14897,1366.3799841403961,55,7,2
14898,1228.3199945092201,119,22,2
14901,1414.9899905920029,98,10,2
14902,314.11000180244446,24,20,2
14903,2744.479990929365,364,20,1
14904,1025.4399859458208,69,1,2
14905,599.8999910354614,18,153,0
14907,3478.849975824356,168,2,1
14908,277.79999828338623,9,73,2
14910,389.85999619960785,35,2,2
14912,841.5200037956238,28,16,2
14913,1227.4299946725368,87,35,2
14915,258.8299970626831,13,85,2
14916,1264.8399894237518,79,70,2
14918,1610.1499817371368,45,115,2
14920,977.7699921131134,57,212,0
14921,1316.0699933171272,78,29,2
14923,749.0999987125397,44,50,2
14924,310.050000667572,10,245,0
14929,223.88000011444092,11,31,2
14930,2372.8599899709225,128,108,2
14931,964.6799926757812,42,4,2
14932,363.5299949645996,17,365,0
14934,1888.839988052845,88,72,2
14935,1784.710011124611,10,296,0
14936,8117.419951826334,366,8,1
14937,1617.6300044059753,35,56,2
14944,5842.9499515891075,172,29,1
14946,100.9000015258789,3,13,2
14947,290.819997549057,14,71,2
14948,1066.56999874115,64,22,2
14950,361.25000047683716,20,8,2
14951,311.68999695777893,20,78,2
14952,7912.789958715439,149,45,1
14953,289.81999680399895,55,24,2
14954,336.1700006723404,85,11,2
14957,58.48999935388565,12,252,0
14958,499.67999330163,42,146,0
14959,684.9700022935867,61,58,2
14960,221.2699966430664,27,7,2
14961,7006.579993605614,317,10,1
14962,126.70000076293945,5,270,0
14963,1487.7999955564737,198,9,2
14964,206.20999318361282,13,246,0
14965,598.9999967813492,83,95,2
14966,191.31999772787094,38,14,2
14967,463.7999954223633,6,49,2
14968,147.5899989940226,37,29,2
14970,1592.059993505478,34,67,2
14971,1116.5699913799763,160,34,2
14972,114.76999893784523,18,127,2
14973,1314.4500042200089,32,106,2
14974,114.38999819755554,21,36,2
14975,279.93999761343,11,56,2
14976,765.8599896132946,73,56,2
14978,1931.419973641634,216,71,2
14981,102.11999821662903,8,245,0
14984,213.2699994444847,41,18,2
14985,296.7499968409538,87,197,0
14987,326.3999938964844,4,15,2
14988,334.539999127388,40,211,0
14995,233.23000010848045,61,38,2
14997,540.979995071888,27,45,2
14998,429.86999663710594,75,169,0
15000,490.5199974179268,77,47,2
15002,1641.759993672371,115,115,2
15004,1246.3199897408485,158,146,2
15006,502.08999821543694,144,50,2
15007,156.9099966287613,12,158,0
15009,1261.7799924910069,182,11,2
15010,308.94000220298767,20,35,2
15012,423.0399952530861,128,53,2
15014,260.1699994802475,35,42,2
15016,170.03999906778336,20,172,0
15017,125.57999742031097,20,33,2
15018,456.259998716414,32,38,2
15019,265.99999752640724,70,266,0
15021,1872.2799882814288,479,8,1
15022,905.0399911105633,135,11,2
15023,6763.159949749708,563,2,1
15024,1661.3299920260906,155,9,2
15025,377.00999718904495,72,32,2
15026,469.0000006556511,61,79,2
15027,1051.9499907493591,37,30,2
15028,627.129994392395,48,7,2
15030,518.2799921035767,7,71,2
15031,668.140002310276,111,3,2
15032,4464.099940657616,55,255,0
15033,2571.019984021783,513,4,1
15034,4277.6599929481745,400,15,1
15035,252.72999840974808,27,89,2
15036,465.54999519884586,127,71,2
15038,665.5899907946587,133,42,2
15041,180.34999984502792,67,169,0
15042,135.93000030517578,5,198,0
15043,536.9999885559082,3,30,2
15044,7629.379921525717,461,18,1
15045,633.6599994897842,13,151,0
15046,5064.010014295578,207,8,1
15047,343.6199984550476,22,269,0
15048,380.5699978172779,98,64,2
15049,121.17000341415405,3,273,0
15050,1727.1700004637241,80,24,2
15051,1391.609993711114,143,22,2
15052,215.7800018787384,30,318,0
15053,697.7899979054928,71,4,2
15054,302.09999719262123,114,11,2
15057,1489.4999966025352,25,274,0
15058,2124.98998311162,276,24,1
15059,1325.8199878185987,239,40,2
15060,303.0899976491928,121,7,2
15062,987.8599941730499,57,70,2
15063,370.7999954223633,5,212,0
15065,3135.979988694191,158,37,2
15066,760.5899968147278,53,31,2
15067,1744.7600028514862,82,77,2
15068,553.3599989265203,104,45,2
15069,1109.5299894809723,70,178,0
15070,106.20000171661377,1,372,0
15071,982.069990158081,26,93,2
15073,612.4299962520599,76,9,2
15074,748.8699977397919,42,104,2
15075,773.0299990177155,27,77,2
15076,880.8499965667725,49,172,0
15078,9623.349796295166,451,6,1
15079,893.6599932909012,48,212,0
15081,487.3499970436096,35,21,2
15083,88.20000100135803,5,256,0
15087,306.94000148773193,15,281,0
15088,1140.2699935436249,60,20,2
15089,2420.8399784862995,145,9,2
15090,381.3199985027313,23,307,0
15091,476.95999816060066,31,53,2
15092,457.80999279022217,26,214,0
15093,4410.1399765610695,112,17,1
15095,1364.6999957561493,49,103,2
15096,219.3899998664856,11,42,2
15097,248.08000004291534,25,3,2
15098,649.5,5,181,0
15099,410.4799975156784,23,83,2
15100,635.0999889373779,6,329,0
15101,310.03000020980835,9,8,2
15103,703.360000282526,35,30,2
15104,1002.5399985015392,71,166,0
15105,2298.9300080537796,101,17,2
15106,1407.7299887239933,102,17,2
15107,247.66000175476074,20,310,0
15108,1291.7500019073486,61,141,2
15109,463.7500014305115,31,240,0
15110,970.2500007152557,40,23,2
15111,1567.479976594448,84,28,2
15113,3439.410003721714,101,9,2
15114,2760.5599852204323,197,29,1
15115,340.1100015640259,21,17,2
15116,1352.749991029501,45,17,2
15117,1550.1299740076065,80,14,2
15118,244.80000257492065,1,133,2
15119,266.4000005722046,14,245,0
15120,343.8199982047081,22,129,2
15121,457.71999740600586,28,49,2
15122,1612.1299898922443,87,84,2
15123,2199.309992313385,106,6,2
15124,184.18999922275543,15,22,2
15125,11117.049954086542,140,24,1
15127,406.52999472618103,16,65,2
15128,1419.5399999320507,111,59,2
15129,3447.400006443262,84,49,2
15130,330.1100001335144,22,169,0
15132,977.929998755455,52,17,2
15133,982.4200023412704,29,127,2
15134,1387.9900007247925,73,14,2
15135,127.15000057220459,10,232,0
15136,1282.449990272522,69,2,2
15139,178.96000266075134,13,239,0
15140,2350.000001102686,81,51,2
15142,498.7399982511997,26,45,2
15143,259.44999900460243,14,225,0
15144,6530.03990650177,218,7,1
15145,1194.7299998998642,67,3,2
15146,1313.6599982380867,95,164,0
15147,608.6499953269958,29,218,0
15148,301.2899995446205,20,10,2
15149,520.799994468689,23,133,2
15150,5303.969966292381,344,16,1
15152,4684.239971905947,278,9,1
15153,329.2499969005585,22,30,2
15154,240.26999843120575,92,73,2
15156,961.4899954795837,55,0,2
15157,1869.500004529953,133,3,2
15158,401.40000092983246,7,44,2
15160,158.1600000858307,4,356,0
15163,304.4699949026108,29,17,2
15164,843.0499944090843,103,68,2
15165,487.74999809265137,27,372,0
15167,162.99999916553497,41,320,0
15168,106.5599992275238,5,25,2
15171,1034.499979019165,7,324,0
15172,1624.049986898899,110,8,2
15174,135.74999868869781,11,322,0
15175,224.13999843597412,23,71,2
15178,40.50000071525574,3,259,0
15179,2186.199987858534,95,17,2
15180,87.50000071525574,6,366,0
15181,680.2799866199493,18,65,2
15182,622.8499925136566,29,153,0
15184,406.7599972784519,63,28,2
15185,310.6199975013733,21,69,2
15186,411.4099962711334,19,13,2
15187,4670.080007791519,93,1,1
15192,1044.3199835419655,51,119,2
15193,499.31999158859253,19,60,2
15194,7521.169977337122,326,2,1
15195,3861.0,1,2,2
15197,656.4399955868721,36,8,2
15198,193.6400009393692,10,91,2
15199,1268.6999740600586,13,58,2
15201,927.839991748333,97,78,2
15203,1827.7999699264765,142,25,2
15204,316.5799973011017,9,356,0
15205,648.8299967050552,38,84,2
15206,420.2999939918518,9,9,2
15208,867.6199954152107,43,0,2
15210,331.18000078201294,20,224,0
15211,894.409996509552,52,59,2
15212,88.94999885559082,7,238,0
15213,325.050001680851,25,318,0
15214,1661.439992070198,110,1,2
15215,615.989990234375,43,44,2
15216,96.59999799728394,2,87,2
15218,5756.889952272177,166,10,1
15219,305.7499990463257,9,175,0
15220,1758.9199782311916,119,51,2
15221,114.09999227523804,11,365,0
15222,585.000011920929,5,318,0
15223,454.89999294281006,32,225,0
15224,310.48000383377075,16,357,0
15225,409.3999946117401,23,233,0
15226,154.40999722480774,8,310,0
15227,1219.3999986052513,58,36,2
15228,3376.9599871635437,126,65,2
15230,429.5999929010868,23,238,0
15232,612.0600044727325,31,112,2
15234,196.99999964237213,14,276,0
15235,2247.509986013174,143,217,0
15236,321.0500017404556,15,298,0
15237,1412.3200024664402,99,1,2
15238,1056.539995610714,52,28,2
15239,764.3400022685528,52,9,2
15240,1685.5700011700392,83,44,2
15241,1738.589983254671,111,66,2
15243,316.6800014078617,22,73,2
15244,631.569998562336,34,64,2
15245,2515.8399865031242,89,133,2
15246,514.149995803833,33,237,0
15247,355.99999618530273,6,121,2
15249,6657.359936386347,358,31,1
15251,10327.110038936138,121,8,1
15252,740.7799918055534,44,35,2
15253,915.3000032901764,55,15,2
15254,300.3599951863289,18,126,2
15255,890.8499954938889,47,66,2
15256,98.4499979019165,6,148,0
15257,232.15000104904175,8,280,0
15258,623.1599924564362,34,168,0
15260,1780.7699921131134,78,99,2
15261,254.81999957561493,19,134,2
15262,178.95000171661377,10,323,0
15263,156.5099993944168,12,106,2
15264,393.7399916648865,23,63,2
15265,1506.1199967861176,82,150,2
15266,119.29999732971191,6,337,0
15267,1717.3599872589111,11,21,2
15269,408.7999954223633,2,23,2
15270,2298.2000358104706,48,15,2
15271,2485.8199928104877,275,6,1
15272,721.9399944245815,63,56,2
15274,716.5699985027313,47,3,2
15275,609.1899945735931,42,30,2
15276,135.30999931693077,52,65,2
15277,255.89999762177467,12,46,2
15279,277.4100012779236,21,354,0
15280,113.12000182271004,16,171,0
15281,2239.949979841709,150,58,2
15286,240.54999923706055,3,49,2
15287,485.23999655246735,21,21,2
15288,2306.5199986696243,88,42,2
15289,935.0999890565872,59,28,2
15290,7803.7700045108795,212,4,1
15291,4596.50994682312,109,25,1
15292,180.93999868631363,25,200,0
15296,3610.3099706918,200,43,1
15297,635.039999961853,41,9,2
15298,3774.0999766737223,194,1,1
15299,3787.089998483658,12,66,2
15300,496.44000339508057,28,63,2
15301,5028.119990944862,247,50,1
15303,574.0199983119965,31,289,0
15304,680.2999982833862,26,60,2
15306,1174.349990695715,58,63,2
15307,205.29999685287476,12,95,2
15308,302.2699990272522,21,270,0
15312,921.0999995172024,48,74,2
15313,51.99999809265137,1,109,2
15314,327.96999764442444,24,198,0
15315,551.5399992465973,38,63,2
15316,164.9999976158142,1,326,0
15318,312.61999702453613,33,3,2
15319,204.49999567866325,16,283,0
15320,267.1299971342087,36,43,2
15321,2650.7299803495407,106,48,2
15322,602.9700009822845,49,63,2
15325,162.2899987101555,49,103,2
15326,311.7099968492985,29,333,0
15327,208.75000301003456,10,52,2
15329,1005.4999940991402,62,34,2
15330,714.9599815011024,13,31,2
15332,1661.0599842071533,35,365,0
15333,1028.5600147247314,16,207,0
15334,351.6700009405613,99,156,0
15335,173.96999952197075,36,53,2
15339,557.5699943006039,88,65,2
15341,2020.519986152649,17,80,2
15342,391.7599963545799,26,115,2
15343,364.4999952316284,21,86,2
15344,476.5799959897995,32,0,2
15345,367.68999576568604,23,34,2
15346,252.41999781131744,17,332,0
15347,201.5999984741211,5,365,0
15348,158.03999841213226,9,71,2
15349,473.80999824404716,72,157,0
15350,115.64999485015869,5,372,0
15351,1862.139994353056,233,11,1
15353,777.019992440939,63,254,0
15355,277.04999256134033,14,28,2
15356,2766.499974220991,519,30,1
15358,8234.799956530333,561,4,1
15360,427.9299986362457,13,39,2
15361,418.91998529434204,7,361,0
15363,318.0499963760376,17,240,0
15364,913.1899974346161,29,95,2
15365,1330.449997484684,151,25,2
15366,602.5099928379059,44,74,2
15367,1867.689984679222,96,56,2
15368,446.9399871826172,4,20,2
15369,-1592.489990234375,1,143,0
15370,2360.5499888658524,95,40,2
15372,2007.400012254715,27,136,2
15373,2213.10998159647,137,7,2
15374,168.00000143051147,3,128,2
15376,1233.3600009977818,117,39,2
15379,3631.8899895250797,196,168,1
15380,1682.3600130081177,37,8,2
15381,596.8500108718872,8,213,0
15382,5927.859957665205,306,14,1
15384,635.7599963843822,43,169,0
15385,316.8799983561039,12,39,2
15386,394.13999605178833,31,185,0
15388,140.5400002002716,10,269,0
15389,500.0,1,171,0
15392,1515.7299939990044,85,4,2
15393,231.85999464988708,12,15,2
15394,2183.539977312088,85,9,2
15395,107.4499979019165,7,325,0
15396,288.1799991130829,14,112,2
15397,93.99999904632568,6,289,0
15398,1339.6299929618835,74,15,2
15399,815.7699912786484,50,0,2
15400,666.6999912261963,13,91,2
15402,626.7699897587299,42,148,0
15405,349.09999135136604,8,188,0
15406,426.6099964082241,58,17,2
15407,1056.4399920105934,153,33,2
15408,267.17999935150146,34,263,0
15410,3450.839955806732,122,83,2
15411,1346.3799917697906,100,25,2
15412,190.52999901771545,10,170,0
15414,774.8999908566475,39,9,2
15415,572.8099998831749,48,312,0
15416,3974.369974344969,193,64,1
15417,508.79998993873596,28,84,2
15419,135.86000001430511,8,24,2
15421,950.3599898219109,53,58,2
15422,97.7000002861023,6,322,0
15423,43.500001430511475,2,37,2
15424,383.3399980068207,17,253,0
15426,1429.899995073676,300,18,1
15427,1483.1399943828583,306,32,1
15428,93.77999997138977,6,14,2
15429,364.899994879961,83,26,2
15432,171.18999767303467,10,22,2
15433,417.8700005412102,53,78,2
15434,997.4799820184708,59,7,2
15435,149.2899985909462,29,21,2
15436,1122.5299905762076,329,11,1
15437,200.1599980890751,45,261,0
15438,156.58000016212463,25,130,2
15440,383.679999768734,62,54,2
15442,593.9999771118164,2,248,0
15443,3212.1599912047386,385,1,1
15444,1418.2599940299988,219,8,2
15445,113.50000047683716,5,263,0
15447,155.1700005531311,9,330,0
15448,494.63999938964844,28,312,0
15449,971.2199881672859,62,25,2
15450,429.8399975299835,30,29,2
15452,538.7299927175045,58,29,2
15453,1388.3699934184551,286,1,1
15454,179.09999817609787,25,361,0
15456,447.219994276762,60,282,0
15457,237.06999680399895,58,261,0
15458,161.63999891281128,7,24,2
15460,216.7599993944168,58,353,0
15462,234.5999994277954,11,93,2
15463,126.14000010490417,7,28,2
15464,1048.849997997284,157,337,0
15465,6945.019916176796,104,19,1
15466,334.52999940514565,57,84,2
15467,511.880003452301,53,8,2
15468,438.4599930047989,29,34,2
15469,504.499995470047,27,42,2
15471,469.4799955487251,77,1,2
15472,371.5600001439452,76,112,2
15473,1465.1999759674072,14,13,2
15475,454.10999941825867,29,76,2
15478,1441.419980764389,46,39,2
15480,905.499992877245,45,115,2
15482,6568.719950675964,127,15,1
15483,233.80999860167503,88,160,0
15484,3563.109953969717,189,0,1
15485,2574.9999618828297,86,29,2
15488,91.31999588012695,2,92,2
15489,1090.0300000309944,55,22,2
15491,3090.849976629019,155,94,2
15492,659.4599968492985,35,27,2
15493,1967.249984383583,299,32,1
15494,1299.22997879982,125,20,2
15497,1259.6999797821045,16,17,2
15498,12396.459941238165,523,0,1
15500,1131.5600019693375,68,7,2
15502,5541.459992587566,252,15,1
15503,147.08999893069267,70,362,0
15504,52.829999566078186,13,80,2
15505,3497.139977514744,99,52,2
15506,979.2599862217903,164,22,2
15507,492.3599976301193,46,171,0
15508,1000.2699999511242,92,188,0
15510,250.0,1,330,0
15511,909.2299928367138,160,11,2
15512,121.0,7,155,0
15514,2963.1899770647287,218,11,1
15516,62.4300000667572,15,44,2
15517,267.02999962866306,27,232,0
15518,1911.8899905979633,220,63,2
15520,343.499995470047,18,1,2
15521,2574.64998203516,200,35,1
15522,398.83999448269606,57,32,2
15523,412.0100009441376,10,83,2
15524,440.0,1,24,2
15525,811.0199989378452,180,1,2
15526,148.4399971961975,4,32,2
15527,2348.819975435734,166,18,2
15528,229.33000099658966,26,253,0
15529,3967.779965519905,674,22,1
15530,1502.3499837517738,108,21,2
15531,2007.4399803876877,228,7,1
15532,1517.0799846351147,263,24,1
15533,746.9199905991554,86,18,2
15535,459.8999936580658,78,172,0
15537,110.91999942064285,24,162,0
15539,538.4599977731705,41,6,2
15540,213.29999738931656,15,10,2
15541,85.12999838590622,29,113,2
15543,127.86000037193298,28,287,0
15544,3542.5100054740906,261,8,1
15545,292.7199982404709,81,53,2
15547,4954.8399553895,702,6,1
15549,1655.759987771511,116,76,2
15550,575.6299919486046,61,3,2
15551,436.0600006580353,29,36,2
15552,90.12000066041946,17,216,0
15553,437.22999581694603,56,59,2
15554,217.19999980926514,14,277,0
15556,279.77000027894974,31,23,2
15557,473.6499960422516,20,28,2
15561,722.7399945259094,31,11,2
15562,134.55000185966492,1,351,0
15563,1319.6899894475937,117,8,2
15565,173.159996509552,8,49,2
15567,186.009996175766,7,18,2
15568,758.2899968624115,53,2,2
15569,1375.7099888324738,31,103,2
15570,4109.969979941845,330,6,1
15571,650.4299840331078,57,11,2
15572,2552.8599897921085,215,4,1
15573,607.4499961286783,104,31,2
15574,702.2499945312738,168,177,0
15576,940.6699995994568,45,37,2
15577,258.880000859499,39,150,0
15578,127.09999811649323,13,161,0
15579,348.5999971628189,51,68,2
15581,3429.9699890315533,151,120,2
15582,682.91000187397,44,24,2
15584,722.6099920868874,125,23,2
15585,455.2999962568283,31,176,0
15587,913.680009841919,9,49,2
15589,456.5799980163574,30,252,0
15590,-30.190000534057617,1,288,0
15592,388.58000004291534,24,46,2
15593,199.79999542236328,5,70,2
15594,1767.5299815237522,104,15,2
15596,1343.3399851322174,84,100,2
15597,315.7199971675873,23,29,2
15598,235.67999935150146,16,34,2
15599,761.7399970293045,52,26,2
15601,6745.359952896833,414,10,1
15602,1083.6299973726273,54,7,2
15603,48.4800009727478,2,78,2
15604,216.38999819755554,17,51,2
15605,1198.2299873828888,67,35,2
15606,2422.639992117882,91,56,2
15607,104.76000022888184,13,336,0
15608,1093.679991722107,60,27,2
15609,270.0299983024597,18,182,0
15610,112.45999956130981,6,51,2
15611,1568.3899778425694,45,9,2
15612,195.14999771118164,6,35,2
15615,10360.03990328312,429,9,1
15618,747.0310025940416,49,32,2
15619,336.4000082015991,3,10,2
15620,1524.3999930620193,104,49,2
15621,1158.7699828147888,18,3,2
15622,3224.5299857854843,214,2,1
15623,301.0299949645996,19,140,0
15624,588.1299951076508,34,116,2
15625,1504.5599994659424,68,99,2
15626,675.7999960184097,49,74,2
15628,2865.6399984657764,157,4,2
15630,1180.3999826014042,61,44,2
15632,3147.30997633934,177,15,1
15634,243.5499963760376,15,16,2
15636,724.7599964141846,25,89,2
15637,223.3599978685379,15,52,2
15638,-94.0,2,300,0
15639,425.3199955523014,25,133,2
15640,12433.339935183525,495,3,1
15641,1887.1999956965446,119,104,2
15643,647.3999992012978,36,178,0
15644,812.9999988675117,238,165,2
15645,612.0099906921387,52,18,2
15646,425.1399984359741,36,157,0
15648,599.9000034332275,28,203,0
15649,816.0,2,335,0
15651,646.2999927699566,32,36,2
15652,337.7399971485138,21,90,2
15653,877.4400343894958,6,92,2
15654,922.5299863815308,21,8,2
15655,511.3199943602085,37,232,0
15656,748.4999964237213,47,44,2
15657,30.0,1,22,2
15658,958.8999969959259,56,189,0
15659,306.4500002861023,11,43,2
15660,1552.0099962949753,94,24,2
15661,309.8000099658966,5,316,0
15663,138.13999938964844,9,105,2
15664,358.6300013065338,19,50,2
15665,2242.0099925994873,116,167,2
15667,301.3200001716614,13,39,2
15668,76.31999588012695,1,217,0
15669,677.6899946331978,35,39,2
15670,173.0499997138977,12,296,0
15671,2635.489971637726,81,18,2
15673,2881.0199895501137,155,87,2
15674,1744.019981622696,135,72,2
15675,323.68999713659286,21,80,2
15676,3324.089985281229,216,8,1
15677,657.229996919632,33,48,2
15678,352.6999931335449,12,52,2
15679,781.2799903601408,110,23,2
15680,1333.6799932718277,78,8,2
15681,946.3600010871887,67,17,2
15683,193.75000095367432,10,116,2
15687,2981.499979376793,168,8,1
15689,254.09999752044678,9,119,2
15690,239.7599984407425,19,3,2
15691,136.79999828338623,2,251,0
15692,191.04000091552734,12,27,2
15694,6423.6000146865845,79,0,1
15695,409.9800009727478,22,266,0
15696,2644.4599840044975,177,32,2
15699,309.64999997615814,18,17,2
15700,664.0300003886223,89,171,0
15701,1542.139990016818,237,1,2
15703,211.49999713897705,5,264,0
15704,2293.619974195957,117,139,2
15705,143.0999984741211,6,200,0
15706,1001.8100011348724,59,59,2
15707,945.5799959599972,214,34,2
